X,Y,OBJECTID,FEATURE_LOCATION,FEAT_CENT_EAST,FEAT_CENT_NORTH,latitude,longitude,nearest_sensor_id,cluster_geo
358435.45,173009.51,223,"Trenchard Street Car Park, Level 05 Frogmore Street Corner",358435.45,173009.51,51.45405059325148,-2.5982613856294527,101,2
358457.93,173031.24,224,"Trenchard Street Car Park, Level 05 Trenchard St Corner",358457.93,173031.24,51.45424764171475,-2.597940390424103,4,2
358439.0,173066.0,225,"Trenchard Street Car Park, Level 04 Park Row Near Corner
",358439.0,173066.0,51.4545588169147,-2.5982169310126593,101,2
358407.36,173041.109999999,226,"Trenchard Street Car Park, Level 04 Frogmore Street Corner
",358407.36,173041.11,51.45433267964438,-2.5986693935692244,101,2
358439.0,173066.0,227,"Trenchard Street Car Park, Level 03 Lodge Street Near Corner
",358439.0,173066.0,51.4545588169147,-2.5982169310126593,101,2
358435.45,173009.51,228,"Trenchard Street Car Park, Level 03 Frogmore Far Street Corner
",358435.45,173009.51,51.45405059325148,-2.5982613856294527,101,2
358413.0,173045.0,229,"Trenchard Street Car Park, Level 02 Lodge Street Far Corner
",358413.0,173045.0,51.454368073296415,-2.5985886757101615,101,2
358457.93,173031.24,230,"Trenchard Street Car Park, Level 02 Trenchard Street Corner
",358457.93,173031.24,51.45424764171475,-2.597940390424103,4,2
358435.45,173009.51,231,"Trenchard Street Car Park, Level 01 Frogmore Street Far Corner
",358435.45,173009.51,51.45405059325148,-2.5982613856294527,101,2
358435.62,173056.109999999,232,"Trenchard Street Car Park, Level 01 Lodge Street Near Corner
",358435.62,173056.11,51.45446963697311,-2.5982644163783766,101,2
358444.45,173064.6,233,"Trenchard Street Car Park, Lift #3",358444.45,173064.6,51.45454662816931,-2.598138325368195,101,2
358444.45,173064.6,234,"Trenchard Street Car Park, Lift #2",358444.45,173064.6,51.45454662816931,-2.598138325368195,101,2
358444.45,173064.6,235,"Trenchard Street Car Park, Lift #1",358444.45,173064.6,51.45454662816931,-2.598138325368195,101,2
358380.75,173083.59,236,"Trenchard Street Car Park, Level 11 Park Row Stairwell
",358380.75,173083.59,51.454712707302434,-2.599057385664955,101,2
358405.69,173041.119999999,237,"Trenchard Street Car Park, Level 11 Entrance to Park Row Stairwell 
",358405.69,173041.12,51.45433264683976,-2.5986934307095773,101,2
358405.19,173039.01,238,"Trenchard Street Car Park, Level 11 Frogmore Street Stairwell
",358405.19,173039.01,51.454313636793565,-2.598700378907557,101,2
358420.6,173063.35,239,"Trenchard Street Car Park, Level 11 Entrance to Lodge Street Stairs
",358420.6,173063.35,51.45453363644817,-2.5984814481152885,101,2
358440.09,173066.75,240,"Trenchard Street Car Park, Level 11 Lodge Street Stairwell
",358440.09,173066.75,51.45456564101872,-2.5982013309389287,101,2
358380.75,173083.59,241,"Trenchard Street Car Park, Level 10 Park Row Stairwell",358380.75,173083.59,51.454712707302434,-2.599057385664955,101,2
358386.13,173079.210000001,242,"Trenchard Street Car Park, Level 10 Entrance to Park Row Stairs
",358386.13,173079.21,51.4546737175629,-2.5989794363360965,101,2
358405.19,173039.01,243,"Trenchard Street Car Park, Level 10/11 Frogmore Street Stairwell
",358405.19,173039.01,51.454313636793565,-2.598700378907557,101,2
358436.79,173063.220000001,244,"Trenchard Street Car Park, Level 10 Entrance to Lodge Street Stairs
",358436.79,173063.22,51.45453365662703,-2.5982484124785987,101,2
358440.09,173066.75,245,"Trenchard Street Car Park, Level 10 Lodge Street Stairwell",358440.09,173066.75,51.45456564101872,-2.5982013309389287,101,2
358442.02,173064.84,246,"Trenchard Street Car Park, Level 10 Lodge Street Lift Lobby
",358442.02,173064.84,51.45454860784969,-2.598173328228131,101,2
358380.75,173083.59,247,"Trenchard Street Car Park, Level 09 Park Row Stairs
",358380.75,173083.59,51.454712707302434,-2.599057385664955,101,2
358386.13,173079.210000001,248,"Trenchard Street Car Park, Level 09 Entrance to Park Row Stairs
",358386.13,173079.21,51.4546737175629,-2.5989794363360965,101,2
358405.19,173039.01,249,"Trenchard Street Car Park, Level 09/10 Frogmore Street Stairwell
",358405.19,173039.01,51.454313636793565,-2.598700378907557,101,2
358436.79,173063.220000001,250,"Trenchard Street Car Park, Level 09 Entrance to Lodge Street Street Stairs
",358436.79,173063.22,51.45453365662703,-2.5982484124785987,101,2
358440.09,173066.75,251,"Trenchard Street Car Park, Level 09 Lodge Street Street Stairwell
",358440.09,173066.75,51.45456564101872,-2.5982013309389287,101,2
358442.02,173064.84,252,"Trenchard Street Car Park, Level 09 Lodge Street Lift Lobby Street Stairs
",358442.02,173064.84,51.45454860784969,-2.598173328228131,101,2
358389.44,173084.74,253,"Trenchard Street Car Park, Level 08 Park Row POF 
",358389.44,173084.74,51.454723687151045,-2.5989324465909567,101,2
358389.44,173084.74,254,"Trenchard Street Car Park, Level 08 Park Row POF OLD
",358389.44,173084.74,51.454723687151045,-2.5989324465909567,101,2
358380.75,173083.59,255,"Trenchard Street Car Park, Level 08 Park Row Stairwell
",358380.75,173083.59,51.454712707302434,-2.599057385664955,101,2
358386.13,173079.210000001,256,"Trenchard Street Car Park, Level 08 Entrance To Park Row Stairs
",358386.13,173079.21,51.4546737175629,-2.5989794363360965,101,2
358405.19,173039.01,257,"Trenchard Street Car Park, Level 08/09 Frogmore Street Stairwell
",358405.19,173039.01,51.454313636793565,-2.598700378907557,101,2
358436.79,173063.220000001,258,"Trenchard Street Car Park, Level 08 Entrance to Lodge Street Stairs",358436.79,173063.22,51.45453365662703,-2.5982484124785987,101,2
358440.09,173066.75,259,"Trenchard Street Car Park, Level 08 Lodge Street Stairwell
",358440.09,173066.75,51.45456564101872,-2.5982013309389287,101,2
358442.02,173064.84,260,"Trenchard Street Car Park, Level 08 Lodge Street Lift Lobby
",358442.02,173064.84,51.45454860784969,-2.598173328228131,101,2
358380.75,173083.59,261,"Trenchard Street Car Park, Level 07 Park Row Stairwell
",358380.75,173083.59,51.454712707302434,-2.599057385664955,101,2
358386.13,173079.210000001,262,"Trenchard Street Car Park, Level 07 Entrance to Park Row Stairs",358386.13,173079.21,51.4546737175629,-2.5989794363360965,101,2
358405.19,173039.01,263,"Trenchard Street Car Park, Level 07/08 Frogmore Street Stairwell
",358405.19,173039.01,51.454313636793565,-2.598700378907557,101,2
358436.79,173063.220000001,264,"Trenchard Street Car Park, Level 07 Entrance to Lodge Street Stairs",358436.79,173063.22,51.45453365662703,-2.5982484124785987,101,2
358440.09,173066.75,265,"Trenchard Street Car Park, Level 07 Lodge Street Stairwell 
",358440.09,173066.75,51.45456564101872,-2.5982013309389287,101,2
358442.02,173064.84,266,"Trenchard Street Car Park, Level 07 Lodge Street Lift Lobby",358442.02,173064.84,51.45454860784969,-2.598173328228131,101,2
358380.75,173083.59,267,"Trenchard Street Car Park, Level 06 Park Row Stairwell
",358380.75,173083.59,51.454712707302434,-2.599057385664955,101,2
358386.13,173079.210000001,268,"Trenchard Street Car Park, Level 06 Entrance to Park Row Stairs",358386.13,173079.21,51.4546737175629,-2.5989794363360965,101,2
358405.19,173039.01,269,"Trenchard Street Car Park, Level 06/07 Frogmore Street Stairwell
",358405.19,173039.01,51.454313636793565,-2.598700378907557,101,2
358461.62,173031.65,270,"Trenchard Street Car Park, Level 6",358461.62,173031.65,51.4542515992944,-2.597887329271971,4,2
358461.62,173031.65,271,"Trenchard Street car Park, Level 5&6 Trenchard Street Stairwell",358461.62,173031.65,51.4542515992944,-2.597887329271971,4,2
358437.44,173057.210000001,272,"Trenchard Street Car Park, Level 05/06 Trenchard Street Stairwell
",358437.44,173057.21,51.45447966192098,-2.5982383507082174,101,2
358436.79,173063.220000001,273,"Trenchard Street Car Park, Level 06 Entrance to Lodge Street Stairs",358436.79,173063.22,51.45453365662703,-2.5982484124785987,101,2
358440.09,173066.75,274,"Trenchard Street Car Park, Level 06 Lodge Street Stairwell
",358440.09,173066.75,51.45456564101872,-2.5982013309389287,101,2
358442.02,173064.84,275,"Trenchard Street Car Park, Level 06 Lodge Street Lift Lobby",358442.02,173064.84,51.45454860784969,-2.598173328228131,101,2
358380.75,173083.59,276,"Trenchard Street Car Park, Level 05 Park Row Stairwell
",358380.75,173083.59,51.454712707302434,-2.599057385664955,101,2
358405.19,173039.01,277,"Trenchard Street Car Park, Level 05/06 Frogmore Street Stairs
",358405.19,173039.01,51.454313636793565,-2.598700378907557,101,2
358461.62,173031.65,278,"Trenchard Street Car Park, Level 04/05 Trenchard Street Stairwell
",358461.62,173031.65,51.4542515992944,-2.597887329271971,4,2
358458.16,173033.35,279,"Trenchard Street Car Park, Level 05 Entrance to Trenchard Street Stairs",358458.16,173033.35,51.45426663190001,-2.597937327968865,4,2
358436.79,173063.220000001,280,"Trenchard Street Car Park, Level 05 SOS & Entrance to Lodge Street Stairs",358436.79,173063.22,51.45453365662703,-2.5982484124785987,101,2
358440.09,173066.75,281,"Trenchard Street Car Park, Level 05 Lodge Street Stairwell
",358440.09,173066.75,51.45456564101872,-2.5982013309389287,101,2
358448.25,173062.119999999,282,"Trenchard Street Car Park, Level 05 Lodge Street Lifts/POF
",358448.25,173062.12,51.454524606785085,-2.5980833410707826,101,2
358442.02,173064.84,283,"Trenchard Street Car Park, Level 05 Lodge Street Lift Lobby",358442.02,173064.84,51.45454860784969,-2.598173328228131,101,2
358405.19,173039.01,284,"Trenchard Street Car Park, Level 04/05 Frogmore Street Stairwell
",358405.19,173039.01,51.454313636793565,-2.598700378907557,101,2
358461.62,173031.65,285,"Trenchard Street Car Park, Level 03/04 Trenchard Street Stairwell
",358461.62,173031.65,51.4542515992944,-2.597887329271971,4,2
358458.16,173033.35,286,"Trenchard Street Car Park, Level 04 Entrance to Trenchard Street Stairs 
",358458.16,173033.35,51.45426663190001,-2.597937327968865,4,2
358436.79,173063.220000001,287,"Trenchard Street Car Park, Level 04 Entrance to Lodge Street Stairs
",358436.79,173063.22,51.45453365662703,-2.5982484124785987,101,2
358440.09,173066.75,288,"Trenchard Street Car Park, Level 04 Lodge Street Stairwell
",358440.09,173066.75,51.45456564101872,-2.5982013309389287,101,2
358442.02,173064.84,289,"Trenchard Street Car Park, Level 04 Lodge Street Lift Lobby 
",358442.02,173064.84,51.45454860784969,-2.598173328228131,101,2
358405.19,173039.01,290,"Trenchard Street Car Park, Level 03/04 Frogmore Street Stairwell
",358405.19,173039.01,51.454313636793565,-2.598700378907557,101,2
358461.62,173031.65,291,"Trenchard Street Car Park, Level 02/03 Trenchard Street Stairwell
",358461.62,173031.65,51.4542515992944,-2.597887329271971,4,2
358458.16,173033.35,292,"Trenchard Street Car Park, Level 03 Entrance to Trenchard Street Stairs
",358458.16,173033.35,51.45426663190001,-2.597937327968865,4,2
358436.79,173063.220000001,293,"Trenchard Street Car Park, Level 03 Entrance to Lodge Street Stairs
",358436.79,173063.22,51.45453365662703,-2.5982484124785987,101,2
358440.09,173066.75,294,"Trenchard Street Car Park, Level 03 Lodge Street Stairwell
",358440.09,173066.75,51.45456564101872,-2.5982013309389287,101,2
358451.0,173056.0,295,"Trenchard Street Car Park, Level 03 Lodge Street Lift Lobby
",358451.0,173056.0,51.4544697770997,-2.59804304161238,101,2
358405.19,173039.01,296,"Trenchard Street Car Park, Level 02/03 Frogmore Street Stairwell
",358405.19,173039.01,51.454313636793565,-2.598700378907557,101,2
358461.62,173031.65,297,"Trenchard Street Car Park, Level 01/02 Trenchard Street Stairwell

",358461.62,173031.65,51.4542515992944,-2.597887329271971,4,2
358458.16,173033.35,298,"Trenchard Street Car Park, Level 02 Entrance to Trenchard Street Stairs
",358458.16,173033.35,51.45426663190001,-2.597937327968865,4,2
358436.79,173063.220000001,299,"Trenchard Street Car Park, Level 02 Lodge Street Car Bays
",358436.79,173063.22,51.45453365662703,-2.5982484124785987,101,2
358440.0,173061.0,300,"Trenchard Street Car Park, Level 02 Entrance to Lodge Street Stairwell
",358440.0,173061.0,51.45451392991377,-2.5982019504844587,101,2
358451.0,173056.0,301,"Trenchard Street Car Park, Level 02 Lodge Street Lift Lobby",358451.0,173056.0,51.4544697770997,-2.59804304161238,101,2
358448.03,173077.470000001,302,"Trenchard Street Car Park, Level 02 External Fire Exit Stairs
",358448.03,173077.47,51.454662619160175,-2.598088311281495,101,2
358437.0,173063.0,303,"Trenchard Street Car Park, Level 02 Vehicle Entry/Exit Ramp",358437.0,173063.0,51.454531693789434,-2.598245364119551,101,2
358405.19,173039.01,304,"Trenchard Street Car Park, Level 01/02 Frogmore Street Stairwell
",358405.19,173039.01,51.454313636793565,-2.598700378907557,101,2
358460.0,173031.0,305,"Trenchard Street Car Park, Level 01 Trenchard Street Pedestrian Entrance
",358460.0,173031.0,51.45424563554236,-2.597910569200268,4,2
358458.16,173033.35,306,"Trenchard Street Car Park, Level 01 Entrance to Lodge Street Stairs",358458.16,173033.35,51.45426663190001,-2.597937327968865,4,2
358458.74,173036.9,307,"Trenchard Street Car Park, Level 01 Trenchard Street Pay Machines ",358458.74,173036.9,51.4542985963793,-2.59792939720637,4,2
358463.69,173038.42,308,"Trenchard Street Car Park, Level 01 Trenchard Street Disabled Lift External",358463.69,173038.42,51.45431262764028,-2.5978583314695025,4,2
358436.79,173063.220000001,309,"Trenchard Street Car Park, Level 01 Entrance to Lodge Street Stairs & Pay Machines",358436.79,173063.22,51.45453365662703,-2.5982484124785987,101,2
358440.09,173066.75,310,"Trenchard Street Car Park, Level 01 Lodge Street Stairwell
",358440.09,173066.75,51.45456564101872,-2.5982013309389287,101,2
358446.0,173061.0,311,"Trenchard Street Car Park, Level 01 Lodge Street Lift Lobby",358446.0,173061.0,51.4545143704598,-2.5981155933765634,101,2
358444.99,173062.82,312,"Trenchard Street Car Park, Level 01 Lodge Street Pay Machines #2
",358444.99,173062.82,51.454530661903014,-2.598130344040009,101,2
358451.41,173057.539999999,313,"Trenchard Street Car Park, Level 01 Lodge Street Pedestrian Entrance",358451.41,173057.54,51.45448365501117,-2.5980373214988113,101,2
358405.19,173039.01,314,"Trenchard Street Car Park, Level 00/01 Frogmore Street Stairwell
",358405.19,173039.01,51.454313636793565,-2.598700378907557,101,2
358408.0,173037.0,315,"Trenchard Street Car Park, Level -02/-01 Frogmore Street Stairwell
",358408.0,173037.0,51.45429576920252,-2.598659698757053,101,2
358409.0,173034.0,316,"Trenchard Street Car Park, Level -01/00 Frogmore Street Stairwell
",358409.0,173034.0,51.45426886642932,-2.598644953120086,101,2
358385.34,173084.109999999,317,"Trenchard Street Car Park, Level 11 Park Row Stairwell block
",358385.34,173084.11,51.454717720692805,-2.598991383398966,101,2
358400.03,173105.01,318,"Trenchard Street Car Park, Level 08 Park Row Vehicle Exit
",358400.03,173105.01,51.45490673518527,-2.5987824103309873,101,2
358420.0,173035.0,319,"Trenchard Street Car Park, Level 06 Trenchard Street Stairs Facing Car Park Right





",358420.0,173035.0,51.454278666730126,-2.598486750201824,101,2
358420.0,173037.0,320,"Trenchard Street Car Park, Level 07 Entrance to Frogmore Street Stairs





",358420.0,173037.0,51.454296650902585,-2.598486985376756,101,2
358420.0,173037.0,321,"Trenchard Street Car Park, Level 08 Entrance to Frogmore Street Stairs






",358420.0,173037.0,51.454296650902585,-2.598486985376756,101,2
358410.0,173086.0,322,"Trenchard Street Car Park, Level 08 Park Row Vehicle Exit & Office PANO







",358410.0,173086.0,51.454736528366375,-2.5986366764416653,101,2
358410.0,173086.0,323,"Trenchard Street Car Park, Level 08 Park Row Vehicle Exit & Toilet PANO







",358410.0,173086.0,51.454736528366375,-2.5986366764416653,101,2
358410.0,173086.0,324,"Trenchard Street Car Park, Level 08 Park Row Vehicle Exit Facing Park Row Stairs & Ramp PANO








",358410.0,173086.0,51.454736528366375,-2.5986366764416653,101,2
358410.0,173086.0,325,"Trenchard Street Car Park, Level 08 Park Row Vehicle Exit Facing Lodge Street Stairwell PANO









",358410.0,173086.0,51.454736528366375,-2.5986366764416653,101,2
358420.0,173037.0,326,"Trenchard Street Car Park, Level 09 Entrance to Frogmore Street Stairs







",358420.0,173037.0,51.454296650902585,-2.598486985376756,101,2
358420.0,173086.0,327,"Trenchard Street Car Park, Level 10 Entrance to Frogmore Street Stairs








",358420.0,173086.0,51.454737263110275,-2.598492747238695,101,2
358444.0,173065.0,328,"Trenchard Street Car Park, Level 02 Lodge Street Stairwell
",358444.0,173065.0,51.45455019196385,-2.5981448491644463,101,2
358409.03,173043.09,329,"Trenchard Street Car Park, Level 01 Park Row Far Corner
",358409.03,173043.09,51.45435060669497,-2.5986455904903147,101,2
358413.0,173045.0,330,"Trenchard Street Car Park, Level 01 Park Row Far Corner Entrance to Stairwell

",358413.0,173045.0,51.454368073296415,-2.5985886757101615,101,2
358436.0,173009.0,331,"Trenchard Street Car Park, Level 02 Frogmore Street Far Corner Parking Bays


",358436.0,173009.0,51.45404604767691,-2.598253409695838,101,2
358464.0,173035.0,332,"Trenchard Street Car Park, Level 03 Parking Bays



",358464.0,173035.0,51.45428189745185,-2.5978534679811798,4,2
358412.0,173046.0,333,"Trenchard Street Car Park, Level 03 Park Row/Frogmore Stairwell/Parking Bays




",358412.0,173046.0,51.454376991904475,-2.598603186125045,101,2
358412.0,173046.0,334,"Trenchard Street Car Park, Level 04 Park Row Stairs/Corner





",358412.0,173046.0,51.454376991904475,-2.598603186125045,101,2
